train_loss,val_loss,train accuracy,val accuracy
2.0418057620459513,1.458279515682129,"tensor(0.2621, device='cuda:0')",0.33172496984318456
1.8243468182416425,1.3870300093747718,"tensor(0.2805, device='cuda:0')",0.3835946924004825
1.732703139627029,1.2310336815248717,"tensor(0.3116, device='cuda:0')",0.4435062324085243
1.6774896721446253,1.199671768786183,"tensor(0.3352, device='cuda:0')",0.4692400482509047
1.6326732401856459,1.1820673872903333,"tensor(0.3551, device='cuda:0')",0.5018094089264173
1.5521999357263163,1.1056976594324261,"tensor(0.3844, device='cuda:0')",0.5629272215520708
1.4135531539884427,1.0926015718319977,"tensor(0.4370, device='cuda:0')",0.5665460394049056
1.3357740682843005,0.9331538636463598,"tensor(0.4823, device='cuda:0')",0.6184157619622035
1.2254392751533247,0.8616642557212236,"tensor(0.5252, device='cuda:0')",0.6336952151186168
1.1639158609306834,0.887527916417719,"tensor(0.5507, device='cuda:0')",0.6542018496180136
1.0674432561892493,0.866297056823975,"tensor(0.5958, device='cuda:0')",0.6638520305589063
1.044726558126179,0.7817651497815968,"tensor(0.6010, device='cuda:0')",0.6919983916365099
0.9698059119076881,0.6961172346004505,"tensor(0.6268, device='cuda:0')",0.7197426618415762
0.887541620708247,0.6565260608770512,"tensor(0.6660, device='cuda:0')",0.7398472054684359
0.8090572989178827,0.6671359325255544,"tensor(0.6982, device='cuda:0')",0.7490952955367913
0.773639768201166,0.5466082655434463,"tensor(0.7148, device='cuda:0')",0.8138319260152794
0.6907365737394796,0.6130829970948327,"tensor(0.7432, device='cuda:0')",0.7683956574185766
0.6424307735990203,0.5464059341102805,"tensor(0.7621, device='cuda:0')",0.8013671089666264
0.5895656339432852,0.6552502359672396,"tensor(0.7849, device='cuda:0')",0.7784479292320065
0.5531155881497654,0.548394725938749,"tensor(0.7969, device='cuda:0')",0.8154402895054282
0.5197527871828309,0.5280302103860666,"tensor(0.8202, device='cuda:0')",0.8202653799758746
0.4536701994938268,0.4625029086989825,"tensor(0.8369, device='cuda:0')",0.8331322878970647
0.43746010709645244,0.5333017420200273,"tensor(0.8426, device='cuda:0')",0.8025733815842381
0.38906694199050706,0.5177822826996972,"tensor(0.8629, device='cuda:0')",0.8222758343385606
0.35975765898456896,0.5616737620772504,"tensor(0.8751, device='cuda:0')",0.817048652995577
0.3353686641431113,0.4650819504388133,"tensor(0.8792, device='cuda:0')",0.8202653799758746
0.3042614017898512,0.51292581770205,"tensor(0.8911, device='cuda:0')",0.8082026537997588
0.28001125013206996,0.5588851340397563,"tensor(0.9042, device='cuda:0')",0.7776437474869321
0.2747846008373016,0.5089641822908434,"tensor(0.9069, device='cuda:0')",0.8142340168878166
0.26833797587434927,0.4552057061160703,"tensor(0.9073, device='cuda:0')",0.8343385605146764
