train_loss,val_loss,train accuracy,val accuracy
1.3863599016638397,1.4276460882142983,"tensor(0.2948, device='cuda:0')",0.29473260956976277
1.2909407063134886,1.456914104832839,"tensor(0.3778, device='cuda:0')",0.31644551668677123
0.9991946649189825,2.442615191482912,"tensor(0.5596, device='cuda:0')",0.39244069159630074
0.8083348747919371,2.143272021024817,"tensor(0.6646, device='cuda:0')",0.43023723361479693
0.6506458306882448,1.6530876395415783,"tensor(0.7275, device='cuda:0')",0.5697627663852031
0.44678320504999597,0.8138015418662455,"tensor(0.8124, device='cuda:0')",0.7261761158021713
0.2948460863089228,0.8443320375766267,"tensor(0.8833, device='cuda:0')",0.7310012062726177
0.2188239092375057,0.8149731500248119,"tensor(0.9188, device='cuda:0')",0.7358262967430639
0.19217231016036654,0.6299400203536906,"tensor(0.9287, device='cuda:0')",0.8190591073582629
0.1655407815377445,0.617971638611377,"tensor(0.9359, device='cuda:0')",0.8226779252110977
0.1446548446123529,0.6986854699169555,"tensor(0.9470, device='cuda:0')",0.7945315641334941
0.13668752886206018,0.5406050589098043,"tensor(0.9511, device='cuda:0')",0.839967832730197
0.1152094287538344,0.857448709902809,"tensor(0.9581, device='cuda:0')",0.773220747889023
0.11212568043160265,0.6762492696022159,"tensor(0.9594, device='cuda:0')",0.8447929232006434
0.10191566090958534,0.7304091163438664,"tensor(0.9606, device='cuda:0')",0.8009650180940893
0.09075583077266032,0.6987254901875586,"tensor(0.9664, device='cuda:0')",0.7929232006433454
0.08519518143768003,0.6979752218916555,"tensor(0.9646, device='cuda:0')",0.8001608363490149
0.07884140981481602,0.906340446273585,"tensor(0.9691, device='cuda:0')",0.771210293526337
0.0797398681310901,0.6321086222112687,"tensor(0.9694, device='cuda:0')",0.8242862887012464
0.0661163375024237,0.8333402444689911,"tensor(0.9757, device='cuda:0')",0.7905106554081223
0.06234071533546616,0.9860866519818028,"tensor(0.9772, device='cuda:0')",0.7909127462806594
0.059141746661130534,0.8372046224234082,"tensor(0.9793, device='cuda:0')",0.8182549256131886
0.05847941256631981,0.6750795540995524,"tensor(0.9786, device='cuda:0')",0.8082026537997588
0.0562310940990567,0.6799656556665029,"tensor(0.9797, device='cuda:0')",0.8138319260152794
0.057435737123208375,0.6530074146185717,"tensor(0.9799, device='cuda:0')",0.8407720144752714
0.05351025006495836,0.8518539997079771,"tensor(0.9823, device='cuda:0')",0.8395657418576599
0.051009575510007045,0.9132188862823405,"tensor(0.9817, device='cuda:0')",0.8266988339364696
0.04601040774798693,0.8157117169157448,"tensor(0.9832, device='cuda:0')",0.8319260152794532
0.04030675534837362,0.867461321752303,"tensor(0.9857, device='cuda:0')",0.8584640128669079
0.04132546457525429,0.8569196464389509,"tensor(0.9856, device='cuda:0')",0.8391636509851227
