train_loss,val_loss,train accuracy,val accuracy
0.9499568997933657,0.4589113692839367,"tensor(0.5806, device='cuda:0')",0.8073984720546844
0.43459515338446514,0.4764966015480458,"tensor(0.8362, device='cuda:0')",0.7901085645355851
0.2667747835580144,0.41702945863153895,"tensor(0.9058, device='cuda:0')",0.8351427422597507
0.18281975087851055,0.5398539980702916,"tensor(0.9418, device='cuda:0')",0.8363490148773622
0.13465113830785874,0.47087216810063093,"tensor(0.9553, device='cuda:0')",0.8371531966224367
0.10073454373187743,0.5249419899729146,"tensor(0.9649, device='cuda:0')",0.8560514676316847
0.07790931028917139,0.32909664603143807,"tensor(0.9750, device='cuda:0')",0.8725371934057097
0.06452223198286834,0.4868554119868041,"tensor(0.9799, device='cuda:0')",0.8616807398472055
0.0511060883616624,0.5327908681189782,"tensor(0.9844, device='cuda:0')",0.8661037394451147
0.04467827572628041,0.5965466477784612,"tensor(0.9870, device='cuda:0')",0.860876558102131
0.03948686504109277,0.6387461811529799,"tensor(0.9880, device='cuda:0')",0.8532368315239244
0.031261779101900054,0.6151297847610087,"tensor(0.9915, device='cuda:0')",0.868918375552875
0.03156205488342527,0.5984132493643494,"tensor(0.9906, device='cuda:0')",0.8665058303176518
0.022592159312884417,0.7898800236189817,"tensor(0.9942, device='cuda:0')",0.868918375552875
0.02631480561734737,0.6778681824821553,"tensor(0.9928, device='cuda:0')",0.8636911942098915
0.016963503171313368,0.6928163717733169,"tensor(0.9958, device='cuda:0')",0.8681141938078005
0.017228576396935175,0.8605715750896009,"tensor(0.9950, device='cuda:0')",0.8721351025331725
0.014431602933431023,0.8572491781437547,"tensor(0.9956, device='cuda:0')",0.8588661037394452
0.02721319095816706,0.7459982082792133,"tensor(0.9913, device='cuda:0')",0.8737434660233213
0.004145579121813432,1.0469592170860254,"tensor(0.9993, device='cuda:0')",0.8536389223964616
0.027785036859364245,0.6746694440466967,"tensor(0.9920, device='cuda:0')",0.866907921190189
0.0172477172790257,0.6238930558877157,"tensor(0.9949, device='cuda:0')",0.8757539203860072
0.015065888137956571,0.6653878712872299,"tensor(0.9964, device='cuda:0')",0.87535182951347
0.01656493077995914,0.7217932938259912,"tensor(0.9954, device='cuda:0')",0.883393646964214
0.00837997352891748,0.7261875442568563,"tensor(0.9979, device='cuda:0')",0.864897466827503
0.0108887133463556,0.701318609699337,"tensor(0.9969, device='cuda:0')",0.8540410132689988
0.015330336600950796,0.5880572215111456,"tensor(0.9962, device='cuda:0')",0.8685162846803377
0.013484068620754689,0.7940359701257746,"tensor(0.9960, device='cuda:0')",0.8785685564937676
0.011336863526106293,0.867369888450995,"tensor(0.9965, device='cuda:0')",0.8749497386409328
0.012618940931695265,0.6811184383649023,"tensor(0.9970, device='cuda:0')",0.879372738238842
