train_loss,val_loss,train accuracy,val accuracy
1.3746201030410916,1.4750616440319564,"tensor(0.3034, device='cuda:0')",0.328508242862887
1.2794125688217293,1.3793321484224261,"tensor(0.3854, device='cuda:0')",0.29593888218737435
0.9661377877059849,1.7817648016077372,"tensor(0.5774, device='cuda:0')",0.4133494169682348
0.5505481872292687,1.2223269056270794,"tensor(0.7772, device='cuda:0')",0.5826296743063932
0.3927351940743886,0.9444597084389773,"tensor(0.8499, device='cuda:0')",0.6731001206272618
0.31548850108011006,0.9599831805451746,"tensor(0.8781, device='cuda:0')",0.6509851226377161
0.24822617817190837,0.6738927881600381,"tensor(0.9051, device='cuda:0')",0.7635705669481303
0.2110135831923547,0.6553504217283952,"tensor(0.9210, device='cuda:0')",0.7840772014475271
0.18639281848227598,0.6096051513122553,"tensor(0.9292, device='cuda:0')",0.7925211097708083
0.16492117972535875,0.7247994081624161,"tensor(0.9378, device='cuda:0')",0.7406513872135102
0.14865191682588683,0.5717537192057929,"tensor(0.9436, device='cuda:0')",0.8138319260152794
0.14088826960429177,0.6934624256203252,"tensor(0.9465, device='cuda:0')",0.7756332931242461
0.12582604560806604,1.0973667225760058,"tensor(0.9542, device='cuda:0')",0.6819461198230801
0.12890078223004459,0.6290823063747102,"tensor(0.9506, device='cuda:0')",0.7981503819863289
0.10590101668707136,0.6402533886884606,"tensor(0.9592, device='cuda:0')",0.8323281061519904
0.11097445788267743,0.6577359369621175,"tensor(0.9567, device='cuda:0')",0.8271009248090069
0.09815490362744177,0.5878945007069573,"tensor(0.9628, device='cuda:0')",0.8090068355448331
0.09641493722473325,0.6053316473464133,"tensor(0.9635, device='cuda:0')",0.8283071974266184
0.09274282142164006,0.8010074567696837,"tensor(0.9653, device='cuda:0')",0.8234821069561721
0.07997729110935951,0.604610744766572,"tensor(0.9705, device='cuda:0')",0.8359469240048251
0.0788619620326588,0.5870538716591392,"tensor(0.9694, device='cuda:0')",0.8339364696421391
0.07310612593968568,0.603900857977963,"tensor(0.9717, device='cuda:0')",0.8367511057498995
0.0714692154045761,0.7698361664713574,"tensor(0.9725, device='cuda:0')",0.8387615601125854
0.06783398679916204,0.736120238742612,"tensor(0.9737, device='cuda:0')",0.8572577402492964
0.0666988448595551,0.6565779591574156,"tensor(0.9746, device='cuda:0')",0.8459991958182549
0.05902868339161612,0.774581554325442,"tensor(0.9779, device='cuda:0')",0.8468033775633294
0.05697254166814303,0.7798774854683869,"tensor(0.9784, device='cuda:0')",0.7901085645355851
0.05554151127362501,0.7762649814675275,"tensor(0.9811, device='cuda:0')",0.8500201045436269
0.05002966788178137,0.8249788127641409,"tensor(0.9817, device='cuda:0')",0.8254925613188581
0.050580292759711806,0.8314427865986815,"tensor(0.9813, device='cuda:0')",0.8435866505830317
