train_loss,val_loss,train accuracy,val accuracy
0.9433246917025181,0.5463107513504961,"tensor(0.5707, device='cuda:0')",0.7808604744672296
0.43497466566795934,0.4051898646641544,"tensor(0.8347, device='cuda:0')",0.8146361077603539
0.2660681510500724,0.5098254553935513,"tensor(0.9088, device='cuda:0')",0.8238841978287093
0.18044090537176447,0.3677853142227289,"tensor(0.9395, device='cuda:0')",0.8435866505830317
0.12541598728337416,0.45503823521954667,"tensor(0.9590, device='cuda:0')",0.8451950140731805
0.08719015588412024,0.41522292669752364,"tensor(0.9733, device='cuda:0')",0.8685162846803377
0.09406162372965561,0.49423424832628754,"tensor(0.9723, device='cuda:0')",0.8677121029352634
0.055554694814088944,0.5124744671420404,"tensor(0.9831, device='cuda:0')",0.8636911942098915
0.0498966701431806,0.4732183567271174,"tensor(0.9859, device='cuda:0')",0.8468033775633294
0.04370582409831569,0.6450250127116672,"tensor(0.9883, device='cuda:0')",0.841978287092883
0.031054119699697468,0.3778336900051832,"tensor(0.9920, device='cuda:0')",0.8874145556895858
0.025819762178022693,0.5974556914233955,"tensor(0.9933, device='cuda:0')",0.8749497386409328
0.031540882437632464,0.6715666585571822,"tensor(0.9916, device='cuda:0')",0.8568556493767592
0.026633617718941224,0.4549484119873786,"tensor(0.9928, device='cuda:0')",0.8592681946119823
0.027406764229789576,0.5607151036989514,"tensor(0.9923, device='cuda:0')",0.8455971049457177
0.02039832607817362,0.5377269423595405,"tensor(0.9946, device='cuda:0')",0.8636911942098915
0.02064457401355892,0.5097752159784907,"tensor(0.9950, device='cuda:0')",0.8580619219943707
0.020872396069128697,0.5837305413876699,"tensor(0.9942, device='cuda:0')",0.8620828307197427
0.01074303550478528,0.6223485274063703,"tensor(0.9975, device='cuda:0')",0.8620828307197427
0.018475124924610883,0.4428241219143384,"tensor(0.9949, device='cuda:0')",0.8809811017289908
0.011765010689471387,0.520384893839792,"tensor(0.9964, device='cuda:0')",0.8685162846803377
0.01606895687579894,0.5041146230115424,"tensor(0.9957, device='cuda:0')",0.8725371934057097
0.015796570090747947,0.4544984224604139,"tensor(0.9947, device='cuda:0')",0.8713309207880982
0.01245910146944623,0.6550222488402193,"tensor(0.9969, device='cuda:0')",0.8721351025331725
0.013621403516447243,0.5175407385009102,"tensor(0.9964, device='cuda:0')",0.879372738238842
0.012461273445836515,0.7521596540563986,"tensor(0.9962, device='cuda:0')",0.8451950140731805
0.0047910667948189494,0.6702492317809752,"tensor(0.9987, device='cuda:0')",0.8713309207880982
0.016007249353869286,0.6203579998663221,"tensor(0.9949, device='cuda:0')",0.87535182951347
0.01310780540907123,0.607696063115642,"tensor(0.9971, device='cuda:0')",0.8584640128669079
0.004954126844694694,0.7687270672304535,"tensor(0.9985, device='cuda:0')",0.8685162846803377
