train_loss,val_loss,train accuracy,val accuracy
0.23979723767658806,0.22445971873671108,0.6578396917401939,0.6362906348533021
0.21593571816931334,0.21522460377756025,0.6835933917438939,0.6819931252792537
0.21401559140205118,0.2151906934170506,0.6852638070567276,0.6824295018920353
0.21334167337138518,0.21140893035627284,0.6881228059453892,0.6840810853912994
0.21240339000255634,0.2138207019385645,0.6874264664378941,0.6822927883643762
0.21176295749751753,0.2116129832619753,0.6866780740906793,0.6812866421251792
0.21086695398989994,0.21047729131143397,0.6872625834229593,0.6761016184232063
0.21181112807597072,0.2103708467872466,0.6880760820332009,0.6848920389007365
0.20984314304164953,0.20987203839857274,0.688265398199743,0.6837528630057621
0.20974789899893295,0.2111786340864294,0.6888800246988654,0.683194577005906
